0.670176	0.039019	0.815452	0.619122	0.145492	0.209787	0.838314	0.907430	0.141787	0.919453	0.844739	0.136032	0.782052	0.885249	0.170642	0.272092	0.574784	0.475207	0.916519	0.932907	0.349898	0.544480	0.820493	0.295145	0.870816	0.633051	0.935367	0.937664	0.103427	0.416807	0.058788	0.068510	0.660661	0.887847	0.977387	0.100256	0.201754	0.211383	0.034837	0.961835	0.559456	0.008028	0.448365	0.041518	0.707618	0.655150	0.040142	0.359976	0.919502	0.448161	0.720913	0.951679	0.585967	0.908865	0.426767	0.563353	0.936570	0.614032	0.950107	0.546542	0.116050	0.390606	0.808987	0.449058	0.987837	0.776118	0.105970	0.750854	0.984741	0.663369	0.090226	0.448604	0.758989	0.566687	0.011496	0.774449	0.017972	0.271178	0.753555	0.469717	0.583314	0.642239	0.625076	0.524179	0.567056	0.669300	0.954456	0.009475	0.638337	0.626666	0.437551	0.017702	0.188999	0.649713	0.876640	0.527535	0.565484	0.108261	0.629642	0.201063	
0.169973	0.544634	0.542546	0.181688	0.176272	0.873240	0.038035	0.140120	0.397795	0.493797	0.308274	0.276083	0.690900	0.741752	0.685969	0.309358	0.468907	0.857921	0.826597	0.562469	0.121822	0.203977	0.913551	0.177068	0.336435	0.593301	0.493717	0.508040	0.043420	0.314248	0.214798	0.364770	0.778280	0.444278	0.510575	0.830560	0.910180	0.929575	0.125697	0.048187	0.508830	0.163760	0.395752	0.525389	0.437744	0.513149	0.506276	0.091218	0.645306	0.990810	0.043829	0.792147	0.686989	0.539133	0.353060	0.469410	0.484611	0.807937	0.744730	0.283712	0.734811	0.905077	0.609663	0.590204	0.427838	0.667930	0.867095	0.716350	0.755697	0.260428	0.447849	0.511068	0.452673	0.975108	0.605457	0.747379	0.950784	0.428345	0.724048	0.245595	0.545425	0.405991	0.683437	0.861022	0.285237	0.946471	0.152590	0.544541	0.262501	0.613950	0.929842	0.090554	0.058771	0.597183	0.786215	0.182613	0.979037	0.663427	0.410861	0.947576	
0.025540	0.477571	0.041467	0.504244	0.478227	0.901254	0.208700	0.867286	0.530781	0.063987	0.730976	0.682500	0.903275	0.015402	0.827887	0.799669	0.965188	0.918232	0.282638	0.930149	0.405754	0.040070	0.336583	0.558281	0.335353	0.782201	0.564879	0.835344	0.778205	0.771548	0.123308	0.544107	0.445726	0.812773	0.834830	0.339551	0.200951	0.629468	0.655406	0.503765	0.806642	0.701457	0.138004	0.087681	0.790731	0.119728	0.638333	0.848270	0.160255	0.081291	0.597744	0.191500	0.256872	0.433195	0.126803	0.630714	0.311648	0.370536	0.200947	0.006563	0.635349	0.415697	0.916217	0.396523	0.578254	0.157092	0.306928	0.361170	0.675793	0.044119	0.837930	0.685485	0.887541	0.737281	0.111114	0.406872	0.244288	0.739976	0.098268	0.183167	0.183790	0.356336	0.612888	0.089995	0.097978	0.988082	0.027025	0.147679	0.200065	0.439687	0.551569	0.123035	0.267724	0.845278	0.634670	0.565453	0.519144	0.025991	0.676479	0.941422	
0.702865	0.595171	0.303233	0.264529	0.625508	0.698659	0.879418	0.128796	0.883298	0.741668	0.771285	0.266326	0.826510	0.983046	0.861847	0.815373	0.306495	0.625362	0.378460	0.537079	0.937683	0.063219	0.443716	0.673178	0.615993	0.498034	0.271060	0.467044	0.636411	0.229623	0.003034	0.890487	0.624640	0.440332	0.929475	0.578568	0.089409	0.637722	0.845223	0.830331	0.582690	0.257824	0.299283	0.717666	0.330067	0.583626	0.214992	0.280633	0.696880	0.541811	0.839746	0.388198	0.781736	0.819872	0.378296	0.259925	0.948067	0.296636	0.429140	0.768173	0.896190	0.015784	0.440471	0.877090	0.643341	0.047390	0.005000	0.457374	0.321569	0.533259	0.262542	0.969515	0.941242	0.026493	0.172883	0.672067	0.962974	0.107157	0.013379	0.092727	0.666854	0.039449	0.189252	0.117640	0.315881	0.193997	0.926571	0.846369	0.826100	0.228354	0.339090	0.679376	0.456601	0.264345	0.578550	0.473518	0.305139	0.750420	0.852225	0.458340	
0.966095	0.502492	0.949502	0.223990	0.103412	0.390338	0.753556	0.289575	0.972704	0.549814	0.456912	0.730098	0.802441	0.695185	0.648019	0.195118	0.353819	0.519971	0.999472	0.655116	0.506622	0.601198	0.544077	0.853635	0.429513	0.525414	0.204349	0.699926	0.417481	0.084908	0.040086	0.223090	0.635538	0.182700	0.640881	0.457028	0.655595	0.586319	0.132139	0.229973	0.800050	0.217820	0.721933	0.556218	0.542363	0.974317	0.355807	0.507993	0.439190	0.364669	0.785711	0.691327	0.221303	0.834857	0.220990	0.826797	0.215891	0.798127	0.816904	0.817845	0.465472	0.433756	0.979057	0.496944	0.206707	0.096714	0.606321	0.040672	0.509019	0.552771	0.132608	0.484078	0.730069	0.490619	0.673552	0.083451	0.275252	0.731659	0.888298	0.912264	0.533396	0.009943	0.486133	0.694661	0.384547	0.794123	0.616624	0.091237	0.855945	0.986002	0.860201	0.483367	0.795620	0.833607	0.947639	0.360402	0.582490	0.181658	0.713875	0.394318	
0.402421	0.941420	0.380027	0.858457	0.727562	0.248846	0.937597	0.401586	0.102348	0.405584	0.668171	0.940164	0.039431	0.110694	0.619129	0.522157	0.388012	0.014794	0.995791	0.504430	0.329791	0.339075	0.194351	0.522992	0.668540	0.411555	0.114775	0.073905	0.518684	0.736266	0.468798	0.586155	0.977534	0.456098	0.717881	0.107195	0.287035	0.219995	0.326804	0.885631	0.876091	0.046995	0.107924	0.056821	0.618168	0.671879	0.541165	0.409117	0.828893	0.630915	0.008595	0.895689	0.971570	0.489997	0.428051	0.808067	0.894466	0.055481	0.051867	0.926967	0.380451	0.753075	0.838080	0.040349	0.659553	0.649338	0.148376	0.383482	0.538956	0.835596	0.672169	0.275964	0.528604	0.837372	0.190424	0.297592	0.699740	0.310749	0.745721	0.533040	0.247066	0.576620	0.982763	0.898364	0.664305	0.697991	0.871620	0.777309	0.381758	0.286625	0.935396	0.486675	0.773219	0.013528	0.415476	0.860740	0.303721	0.070842	0.079234	0.232559	
0.426656	0.016308	0.913099	0.072172	0.340645	0.870509	0.101405	0.693671	0.722292	0.492449	0.410324	0.797258	0.737687	0.935766	0.804686	0.311425	0.994714	0.897730	0.872837	0.702927	0.247925	0.733010	0.633642	0.864826	0.626370	0.096399	0.291667	0.039957	0.980678	0.657763	0.014154	0.313853	0.965285	0.541395	0.370908	0.175460	0.976386	0.750653	0.620622	0.004801	0.772146	0.779122	0.492584	0.953687	0.420443	0.475562	0.291179	0.452566	0.172663	0.079201	0.275070	0.872820	0.882125	0.800447	0.223992	0.784110	0.187598	0.908508	0.163970	0.824454	0.725891	0.797906	0.878621	0.469761	0.122584	0.470651	0.977818	0.236835	0.947660	0.569964	0.751255	0.157905	0.757053	0.588225	0.557286	0.344489	0.995691	0.729924	0.173065	0.753428	0.347183	0.531965	0.315961	0.130092	0.294491	0.137809	0.171299	0.240891	0.485036	0.023261	0.464058	0.185120	0.310000	0.601880	0.618050	0.659969	0.628402	0.549901	0.951498	0.074173	
0.224937	0.474702	0.452249	0.772256	0.182861	0.799976	0.156278	0.359942	0.687894	0.846855	0.142913	0.107771	0.002087	0.280699	0.781757	0.057644	0.576844	0.628812	0.053520	0.501279	0.829602	0.644167	0.379405	0.584595	0.303389	0.542756	0.142750	0.984388	0.312342	0.213990	0.345155	0.026077	0.870195	0.103025	0.706600	0.245691	0.443976	0.104939	0.784135	0.970769	0.298145	0.081083	0.107343	0.446127	0.450549	0.596939	0.292567	0.207055	0.810443	0.208825	0.353364	0.580439	0.377526	0.756463	0.511341	0.282035	0.189221	0.638920	0.265141	0.223753	0.899232	0.497136	0.807449	0.914004	0.268903	0.147708	0.870219	0.165664	0.892368	0.342753	0.893915	0.936458	0.727953	0.331038	0.127974	0.655364	0.589008	0.838804	0.687148	0.964706	0.337045	0.264601	0.806538	0.824462	0.187034	0.109586	0.558247	0.758152	0.175892	0.226898	0.546913	0.251112	0.815815	0.497427	0.735176	0.068625	0.068297	0.349855	0.874584	0.936906	
0.101928	0.113219	0.106724	0.739026	0.111709	0.581561	0.524618	0.094529	0.126132	0.012993	0.170906	0.908801	0.474950	0.569073	0.314881	0.954852	0.368827	0.166832	0.037610	0.924254	0.271177	0.856453	0.799457	0.472855	0.880619	0.888697	0.566318	0.326999	0.558338	0.752085	0.656361	0.091668	0.664342	0.063236	0.216913	0.189071	0.327726	0.140123	0.809019	0.303758	0.718327	0.671774	0.662799	0.120066	0.802406	0.761418	0.951135	0.888893	0.365927	0.812153	0.157458	0.662297	0.756746	0.801476	0.045835	0.277016	0.303439	0.114302	0.968222	0.336500	0.840622	0.219241	0.991247	0.409572	0.254860	0.261733	0.799950	0.515655	0.384125	0.275812	0.180634	0.596022	0.640732	0.564913	0.705300	0.005462	0.989868	0.057628	0.851616	0.956014	0.202557	0.475282	0.304448	0.741726	0.813889	0.215669	0.521386	0.498920	0.357210	0.613088	0.816304	0.319429	0.701195	0.595027	0.388374	0.541975	0.141493	0.351722	0.826711	0.081964	
0.586966	0.712887	0.406844	0.556932	0.531722	0.682620	0.311854	0.024872	0.737148	0.116186	0.924388	0.019647	0.585446	0.463580	0.994758	0.712250	0.912633	0.888096	0.694185	0.916391	0.388323	0.578539	0.531746	0.977402	0.707467	0.717560	0.654674	0.572234	0.454697	0.963372	0.417266	0.281371	0.136293	0.862537	0.493291	0.429918	3.203715	0.781147	0.197268	0.312401	0.438064	0.956598	0.362004	0.272440	0.117766	0.244355	0.868933	0.050248	0.176380	0.009498	0.292040	0.636413	0.635550	0.723622	0.267093	0.308528	0.706897	0.905180	0.905840	0.759723	0.604560	0.426141	0.614303	0.949264	0.366683	0.360699	0.951186	0.794391	0.893775	0.318807	0.925929	0.234192	0.515159	0.795916	0.785844	0.353790	0.222847	0.651683	0.612509	0.936590	0.029372	0.460374	0.224874	0.899452	0.856186	0.466097	0.186938	0.667785	0.280531	0.718472	0.557751	0.856109	0.294098	0.295489	0.395152	0.937715	0.902779	0.840865	0.267974	0.642360	
